X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up
-856335.869598373,7036492.39571864,2021-02-15 00:00:00+00:00,821,210402,0.0,3948,2021/02/13 00:00:00+00,209407.0,12278.0,1331.0,27012.0,12115.0,129.0,109.0,443.0,756.0,912.0,1373.0,1718.0,99165.0,110223.0,19.0,5318.0,12540.0,36502.0,37355.0,33673.0,31822.0,24097.0,31.0,0,0,0,351,2198.0,2806.0,1831.0,11917.0,9037.0,7105.0
-856335.869598373,7036492.39571864,2021-02-16 00:00:00+00:00,744,211113,33.0,3980,2021/02/14 00:00:00+00,210225.0,12320.0,1337.0,27058.0,12115.0,131.0,109.0,445.0,759.0,915.0,1380.0,1722.0,99594.0,110612.0,19.0,5365.0,12630.0,36687.0,37480.0,33795.0,31926.0,24166.0,31.0,0,0,0,352,2203.0,2814.0,1839.0,11952.0,9059.0,7124.0
-856335.869598373,7036492.39571864,2021-02-17 00:00:00+00:00,650,211751,57.0,4036,2021/02/15 00:00:00+00,210965.0,12393.0,1342.0,27104.0,12177.0,133.0,109.0,448.0,765.0,918.0,1391.0,1731.0,99969.0,110977.0,19.0,5404.0,12718.0,36858.0,37597.0,33887.0,32007.0,24226.0,30.0,0,0,0,353,2213.0,2836.0,1846.0,11986.0,9105.0,7136.0
-856335.869598373,7036492.39571864,2021-02-18 00:00:00+00:00,901,212647,47.0,4082,2021/02/16 00:00:00+00,211611.0,12456.0,1348.0,27147.0,12217.0,133.0,109.0,450.0,773.0,923.0,1400.0,1737.0,100295.0,111297.0,19.0,5431.0,12764.0,36999.0,37687.0,33997.0,32106.0,24282.0,37.0,0,0,0,354,2223.0,2848.0,1857.0,12014.0,9136.0,7154.0
-856335.869598373,7036492.39571864,2021-02-19 00:00:00+00:00,763,213400,28.0,4109,2021/02/17 00:00:00+00,212510.0,12533.0,1355.0,27208.0,12237.0,133.0,109.0,453.0,779.0,930.0,1406.0,1751.0,100771.0,111720.0,19.0,5469.0,12836.0,37163.0,37848.0,34152.0,32219.0,24368.0,36.0,0,0,0,355,2242.0,2862.0,1865.0,12060.0,9175.0,7179.0
-856335.869598373,7036492.39571864,2021-02-20 00:00:00+00:00,988,214378,26.0,4135,2021/02/18 00:00:00+00,213271.0,12585.0,1359.0,27259.0,12267.0,135.0,110.0,459.0,783.0,934.0,1407.0,1758.0,101145.0,112107.0,19.0,5512.0,12906.0,37347.0,37977.0,34271.0,32299.0,24428.0,30.0,0,0,0,356,2252.0,2873.0,1871.0,12096.0,9194.0,7200.0
-856335.869598373,7036492.39571864,2021-02-21 00:00:00+00:00,679,215057,1.0,4136,2021/02/19 00:00:00+00,214254.0,12648.0,1364.0,27315.0,12267.0,136.0,111.0,464.0,785.0,945.0,1412.0,1768.0,101631.0,112604.0,19.0,5579.0,13003.0,37566.0,38116.0,34433.0,32406.0,24513.0,32.0,0,0,0,357,2264.0,2881.0,1879.0,12139.0,9231.0,7227.0
-856335.869598373,7036492.39571864,2021-02-22 00:00:00+00:00,686,215743,1.0,4137,2021/02/20 00:00:00+00,214931.0,12682.0,1364.0,27364.0,12296.0,137.0,111.0,467.0,787.0,949.0,1415.0,1775.0,101966.0,112946.0,19.0,5622.0,13079.0,37715.0,38224.0,34538.0,32473.0,24580.0,32.0,0,0,0,358,2269.0,2885.0,1884.0,12174.0,9247.0,7238.0
-856335.869598373,7036492.39571864,2021-02-23 00:00:00+00:00,575,216300,45.0,4181,2021/02/21 00:00:00+00,215614.0,12718.0,1369.0,27424.0,12317.0,140.0,113.0,469.0,791.0,954.0,1423.0,1779.0,102293.0,113302.0,19.0,5667.0,13154.0,37838.0,38331.0,34635.0,32581.0,24655.0,34.0,0,0,0,359,2272.0,2888.0,1886.0,12202.0,9262.0,7248.0
-856335.869598373,7036492.39571864,2021-02-24 00:00:00+00:00,574,216870,56.0,4237,2021/02/22 00:00:00+00,216189.0,12770.0,1371.0,27465.0,12392.0,140.0,113.0,471.0,796.0,959.0,1429.0,1782.0,102569.0,113601.0,19.0,5702.0,13225.0,37956.0,38410.0,34722.0,32643.0,24707.0,32.0,0,0,0,360,2280.0,2902.0,1895.0,12225.0,9293.0,7265.0
-856335.869598373,7036492.39571864,2021-02-25 00:00:00+00:00,613,217478,35.0,4271,2021/02/23 00:00:00+00,216762.0,12804.0,1374.0,27511.0,12462.0,141.0,113.0,477.0,798.0,963.0,1436.0,1785.0,102854.0,113889.0,19.0,5733.0,13273.0,38077.0,38498.0,34820.0,32720.0,24756.0,34.0,0,0,0,361,2283.0,2906.0,1899.0,12248.0,9314.0,7282.0
-856335.869598373,7036492.39571864,2021-02-26 00:00:00+00:00,776,218251,29.0,4300,2021/02/24 00:00:00+00,217370.0,12834.0,1377.0,27555.0,12524.0,141.0,113.0,479.0,800.0,964.0,1442.0,1791.0,103160.0,114191.0,19.0,5761.0,13318.0,38209.0,38599.0,34916.0,32801.0,24812.0,34.0,0,0,0,362,2287.0,2910.0,1903.0,12280.0,9333.0,7299.0
-856335.869598373,7036492.39571864,2021-02-27 00:00:00+00:00,738,218980,13.0,4316,2021/02/25 00:00:00+00,218142.0,12877.0,1381.0,27595.0,12580.0,141.0,113.0,483.0,803.0,969.0,1451.0,1791.0,103555.0,114568.0,19.0,5804.0,13395.0,38357.0,38725.0,35037.0,32932.0,24854.0,34.0,0,0,0,363,2295.0,2920.0,1907.0,12310.0,9364.0,7322.0
-856335.869598373,7036492.39571864,2021-02-28 00:00:00+00:00,612,219952,6.0,4319,2021/02/26 00:00:00+00,218874.0,12908.0,1384.0,27631.0,12643.0,142.0,114.0,484.0,805.0,973.0,1452.0,1796.0,103908.0,114947.0,19.0,5872.0,13478.0,38486.0,38858.0,35146.0,33014.0,24921.0,31.0,0,0,0,364,2303.0,2923.0,1912.0,12339.0,9384.0,7334.0
-856335.869598373,7036492.39571864,2021-03-01 00:00:00+00:00,687,220273,1.0,4319,2021/02/27 00:00:00+00,219476.0,12937.0,1390.0,27667.0,12661.0,144.0,115.0,484.0,807.0,975.0,1459.0,1800.0,104203.0,115254.0,19.0,5907.0,13543.0,38609.0,38968.0,35249.0,33094.0,24971.0,32.0,0,0,0,365,2304.0,2929.0,1916.0,12354.0,9398.0,7341.0
-856335.869598373,7036492.39571864,2021-03-02 00:00:00+00:00,369,220630,14.0,4333,2021/02/28 00:00:00+00,220160.0,12961.0,1392.0,27699.0,12670.0,145.0,116.0,485.0,809.0,975.0,1462.0,1802.0,104554.0,115586.0,20.0,5957.0,13635.0,38753.0,39084.0,35331.0,33180.0,25029.0,30.0,0,0,0,366,2309.0,2935.0,1919.0,12384.0,9413.0,7352.0
-856335.869598373,7036492.39571864,2021-03-03 00:00:00+00:00,566,221189,25.0,4357,2021/03/01 00:00:00+00,220518.0,12987.0,1393.0,27723.0,12762.0,145.0,116.0,488.0,810.0,975.0,1467.0,1803.0,104717.0,115781.0,20.0,5981.0,13672.0,38822.0,39133.0,35388.0,33229.0,25064.0,34.0,0,0,0,367,2315.0,2942.0,1922.0,12402.0,9425.0,7360.0
-856335.869598373,7036492.39571864,2021-03-04 00:00:00+00:00,462,221649,39.0,4396,2021/03/02 00:00:00+00,221075.0,13018.0,1397.0,27761.0,12861.0,145.0,116.0,489.0,817.0,979.0,1470.0,1811.0,104995.0,116059.0,21.0,6015.0,13731.0,38918.0,39231.0,35478.0,33309.0,25123.0,34.0,0,0,0,368,2318.0,2946.0,1923.0,12426.0,9437.0,7365.0
-856335.869598373,7036492.39571864,2021-03-05 00:00:00+00:00,522,222169,9.0,4405,2021/03/03 00:00:00+00,221526.0,13053.0,1400.0,27788.0,12936.0,145.0,116.0,492.0,821.0,983.0,1474.0,1815.0,105213.0,116292.0,21.0,6044.0,13775.0,39020.0,39303.0,35542.0,33362.0,25171.0,31.0,0,0,0,369,2323.0,2954.0,1926.0,12445.0,9453.0,7369.0
-856335.869598373,7036492.39571864,2021-03-06 00:00:00+00:00,539,222699,14.0,4419,2021/03/04 00:00:00+00,222044.0,13082.0,1402.0,27813.0,13008.0,146.0,116.0,493.0,825.0,986.0,1479.0,1819.0,105488.0,116535.0,21.0,6077.0,13839.0,39092.0,39402.0,35623.0,33431.0,25232.0,33.0,0,0,0,370,2326.0,2958.0,1930.0,12467.0,9464.0,7375.0
-856335.869598373,7036492.39571864,2021-03-07 00:00:00+00:00,525,223219,3.0,4422,2021/03/05 00:00:00+00,222579.0,13114.0,1404.0,27832.0,13067.0,149.0,116.0,494.0,827.0,991.0,1483.0,1824.0,105784.0,116773.0,22.0,6104.0,13888.0,39193.0,39502.0,35714.0,33486.0,25288.0,33.0,0,0,0,371,2329.0,2965.0,1932.0,12502.0,9477.0,7383.0
-856335.869598373,7036492.39571864,2021-03-08 00:00:00+00:00,437,223651,0.0,4422,2021/03/06 00:00:00+00,223104.0,13140.0,1405.0,27849.0,13087.0,150.0,116.0,496.0,829.0,996.0,1485.0,1825.0,106054.0,117028.0,22.0,6142.0,13957.0,39297.0,39600.0,35795.0,33537.0,25325.0,31.0,0,0,0,372,2332.0,2971.0,1936.0,12527.0,9494.0,7388.0
-856335.869598373,7036492.39571864,2021-03-09 00:00:00+00:00,311,223957,30.0,4452,2021/03/07 00:00:00+00,223538.0,13162.0,1408.0,27864.0,13103.0,151.0,116.0,498.0,829.0,998.0,1487.0,1829.0,106269.0,117247.0,22.0,6172.0,14010.0,39377.0,39661.0,35879.0,33587.0,25354.0,33.0,0,0,0,373,2333.0,2980.0,1937.0,12553.0,9512.0,7391.0
-856335.869598373,7036492.39571864,2021-03-10 00:00:00+00:00,631,224588,47.0,4499,2021/03/08 00:00:00+00,223849.0,13190.0,1410.0,27891.0,13211.0,153.0,116.0,498.0,830.0,1000.0,1491.0,1835.0,106428.0,117399.0,22.0,6199.0,14039.0,39436.0,39706.0,35919.0,33637.0,25379.0,34.0,0,0,0,374,2337.0,2985.0,1941.0,12571.0,9525.0,7396.0
-856335.869598373,7036492.39571864,2021-03-11 00:00:00+00:00,592,225179,10.0,4509,2021/03/09 00:00:00+00,224480.0,13220.0,1415.0,27933.0,13291.0,154.0,116.0,503.0,832.0,1001.0,1491.0,1840.0,106745.0,117713.0,22.0,6246.0,14107.0,39583.0,39822.0,36011.0,33724.0,25416.0,29.0,0,0,0,375,2343.0,2992.0,1944.0,12592.0,9537.0,7400.0
-856335.869598373,7036492.39571864,2021-03-12 00:00:00+00:00,646,225820,10.0,4518,2021/03/10 00:00:00+00,225070.0,13239.0,1418.0,27963.0,13326.0,156.0,117.0,504.0,832.0,1002.0,1495.0,1843.0,107045.0,118002.0,23.0,6281.0,14175.0,39697.0,39926.0,36116.0,33796.0,25461.0,32.0,0,0,0,376,2347.0,2994.0,1945.0,12618.0,9552.0,7406.0
-856335.869598373,7036492.39571864,2021-03-13 00:00:00+00:00,543,226358,16.0,4534,2021/03/11 00:00:00+00,225714.0,13275.0,1423.0,27989.0,13326.0,156.0,117.0,505.0,833.0,1009.0,1502.0,1846.0,107357.0,118334.0,23.0,6315.0,14265.0,39838.0,40029.0,36223.0,33867.0,25512.0,30.0,0,0,0,377,2352.0,3001.0,1950.0,12645.0,9566.0,7412.0
-856335.869598373,7036492.39571864,2021-03-14 00:00:00+00:00,384,226741,0.0,4534,2021/03/12 00:00:00+00,226255.0,13305.0,1427.0,28015.0,13326.0,156.0,117.0,509.0,839.0,1012.0,1505.0,1849.0,107626.0,118606.0,23.0,6340.0,14350.0,39959.0,40113.0,36303.0,33918.0,25556.0,29.0,0,0,0,378,2356.0,3005.0,1953.0,12670.0,9585.0,7419.0
-856335.869598373,7036492.39571864,2021-03-15 00:00:00+00:00,575,227316,0.0,4534,2021/03/13 00:00:00+00,226636.0,13321.0,1428.0,28034.0,0.0,156.0,119.0,513.0,840.0,1013.0,1506.0,1851.0,107821.0,118792.0,23.0,6362.0,14396.0,40033.0,40178.0,36376.0,33964.0,25589.0,31.0,0,0,0,379,2358.0,3008.0,1953.0,12684.0,9592.0,7420.0
-856335.869598373,7036492.39571864,2021-03-16 00:00:00+00:00,349,227663,18.0,4552,2021/03/14 00:00:00+00,227209.0,13348.0,1433.0,28048.0,0.0,156.0,119.0,514.0,843.0,1015.0,1511.0,1855.0,108111.0,119075.0,23.0,6412.0,14492.0,40122.0,40267.0,36470.0,34031.0,25632.0,30.0,0,0,0,380,2361.0,3015.0,1955.0,12709.0,9605.0,7427.0
-856335.869598373,7036492.39571864,2021-03-17 00:00:00+00:00,557,228215,17.0,4566,2021/03/15 00:00:00+00,227553.0,13395.0,1435.0,28060.0,0.0,156.0,119.0,515.0,844.0,1023.0,1514.0,1859.0,108281.0,119249.0,23.0,6432.0,14542.0,40174.0,40324.0,36531.0,34063.0,25656.0,33.0,0,0,0,381,2373.0,3028.0,1960.0,12733.0,9621.0,7435.0
-856335.869598373,7036492.39571864,2021-03-18 00:00:00+00:00,582,228796,0.0,4566,2021/03/16 00:00:00+00,228110.0,13427.0,1438.0,28085.0,0.0,158.0,119.0,517.0,847.0,1025.0,1515.0,1861.0,108543.0,119544.0,23.0,6495.0,14630.0,40258.0,40415.0,36615.0,34126.0,25692.0,29.0,0,0,0,382,2386.0,3034.0,1961.0,12766.0,9632.0,7439.0
-856335.869598373,7036492.39571864,2021-03-19 00:00:00+00:00,507,229306,10.0,4576,2021/03/17 00:00:00+00,228684.0,13451.0,1442.0,28109.0,0.0,159.0,120.0,520.0,850.0,1029.0,1517.0,1862.0,108831.0,119830.0,23.0,6545.0,14715.0,40340.0,40514.0,36726.0,34198.0,25735.0,32.0,0,0,0,383,2392.0,3036.0,1962.0,12787.0,9640.0,7442.0
-856335.869598373,7036492.39571864,2021-03-20 00:00:00+00:00,525,229831,9.0,4585,2021/03/18 00:00:00+00,229187.0,13486.0,1449.0,28119.0,0.0,160.0,120.0,522.0,851.0,1034.0,1521.0,1869.0,109078.0,120086.0,23.0,6583.0,14794.0,40406.0,40599.0,36812.0,34260.0,25771.0,33.0,0,0,0,384,2400.0,3039.0,1966.0,12814.0,9653.0,7453.0
-856335.869598373,7036492.39571864,2021-03-21 00:00:00+00:00,769,230599,2.0,4587,2021/03/19 00:00:00+00,229709.0,13528.0,1452.0,28135.0,0.0,160.0,120.0,523.0,854.0,1035.0,1524.0,1877.0,109335.0,120350.0,24.0,6631.0,14866.0,40469.0,40679.0,36904.0,34323.0,25818.0,34.0,0,0,0,385,2406.0,3053.0,1972.0,12840.0,9676.0,7461.0
-856335.869598373,7036492.39571864,2021-03-22 00:00:00+00:00,520,231119,1.0,4588,2021/03/20 00:00:00+00,230472.0,13568.0,1454.0,28164.0,0.0,160.0,122.0,525.0,857.0,1037.0,1528.0,1882.0,109717.0,120731.0,24.0,6704.0,14974.0,40571.0,40826.0,37043.0,34396.0,25872.0,32.0,0,0,0,386,2413.0,3064.0,1976.0,12875.0,9701.0,7468.0
-856335.869598373,7036492.39571864,2021-03-23 00:00:00+00:00,371,231484,24.0,4610,2021/03/21 00:00:00+00,230991.0,13586.0,1457.0,28183.0,0.0,160.0,123.0,526.0,859.0,1041.0,1528.0,1884.0,109974.0,120993.0,24.0,6773.0,15072.0,40639.0,40906.0,37137.0,34447.0,25895.0,28.0,0,0,0,387,2416.0,3067.0,1978.0,12889.0,9718.0,7473.0
-856335.869598373,7036492.39571864,2021-03-24 00:00:00+00:00,683,232164,18.0,4628,2021/03/22 00:00:00+00,231361.0,13608.0,1458.0,28190.0,0.0,161.0,126.0,528.0,862.0,1043.0,1529.0,1886.0,110156.0,121181.0,24.0,6809.0,15154.0,40679.0,40964.0,37201.0,34488.0,25921.0,30.0,0,0,0,388,2418.0,3072.0,1979.0,12900.0,9728.0,7475.0
-856335.869598373,7036492.39571864,2021-03-25 00:00:00+00:00,606,232758,3.0,4631,2021/03/23 00:00:00+00,232040.0,13636.0,1459.0,28219.0,0.0,162.0,127.0,528.0,866.0,1047.0,1530.0,1893.0,110478.0,121538.0,24.0,6865.0,15266.0,40774.0,41081.0,37332.0,34556.0,25974.0,32.0,0,0,0,389,2421.0,3076.0,1982.0,12923.0,9744.0,7483.0
-856335.869598373,7036492.39571864,2021-03-26 00:00:00+00:00,584,233327,20.0,4651,2021/03/24 00:00:00+00,232643.0,13663.0,1462.0,28241.0,0.0,163.0,127.0,529.0,867.0,1049.0,1533.0,1895.0,110775.0,121844.0,24.0,6907.0,15365.0,40856.0,41192.0,37449.0,34614.0,26023.0,33.0,0,0,0,390,2430.0,3080.0,1986.0,12950.0,9756.0,7489.0
-856335.869598373,7036492.39571864,2021-03-27 00:00:00+00:00,624,233937,2.0,4653,2021/03/25 00:00:00+00,233226.0,13699.0,1467.0,28264.0,0.0,166.0,128.0,531.0,868.0,1054.0,1535.0,1900.0,111072.0,122130.0,24.0,6959.0,15436.0,40950.0,41271.0,37574.0,34682.0,26063.0,34.0,0,0,0,391,2437.0,3089.0,1987.0,12982.0,9773.0,7494.0
-856335.869598373,7036492.39571864,2021-03-28 00:00:00+00:00,604,234541,13.0,4666,2021/03/26 00:00:00+00,233848.0,13724.0,1468.0,28288.0,0.0,166.0,128.0,531.0,869.0,1059.0,1538.0,1904.0,111381.0,122443.0,24.0,7016.0,15526.0,41045.0,41376.0,37694.0,34765.0,26105.0,32.0,0,0,0,392,2443.0,3093.0,1989.0,12999.0,9783.0,7497.0
-856335.869598373,7036492.39571864,2021-03-29 00:00:00+00:00,539,235078,1.0,4667,2021/03/27 00:00:00+00,234448.0,13741.0,1469.0,28301.0,0.0,167.0,128.0,532.0,873.0,1062.0,1541.0,1904.0,111682.0,122742.0,24.0,7081.0,15633.0,41150.0,41461.0,37794.0,34834.0,26141.0,27.0,0,0,0,393,2446.0,3094.0,1990.0,13021.0,9791.0,7500.0
-856335.869598373,7036492.39571864,2021-03-30 00:00:00+00:00,368,235444,14.0,4681,2021/03/28 00:00:00+00,234987.0,13751.0,1470.0,28319.0,0.0,167.0,128.0,533.0,873.0,1062.0,1542.0,1906.0,111971.0,122992.0,24.0,7131.0,15732.0,41222.0,41534.0,37895.0,34894.0,26192.0,32.0,0,0,0,394,2449.0,3095.0,1992.0,13041.0,9802.0,7502.0
-856335.869598373,7036492.39571864,2021-03-31 00:00:00+00:00,411,235854,6.0,4687,2021/03/29 00:00:00+00,235352.0,13787.0,1473.0,28337.0,0.0,167.0,130.0,534.0,873.0,1064.0,1547.0,1914.0,112154.0,123174.0,24.0,7152.0,15791.0,41275.0,41585.0,37954.0,34949.0,26220.0,34.0,0,0,0,395,2457.0,3100.0,1997.0,13064.0,9812.0,7508.0
-856335.869598373,7036492.39571864,2021-04-01 00:00:00+00:00,761,236600,18.0,4705,2021/03/30 00:00:00+00,235763.0,13816.0,1479.0,28347.0,0.0,167.0,130.0,534.0,874.0,1068.0,1556.0,1917.0,112356.0,123383.0,24.0,7170.0,15864.0,41335.0,41635.0,38039.0,35011.0,26252.0,35.0,0,0,0,396,2465.0,3102.0,1999.0,13085.0,9819.0,7511.0
-856335.869598373,7036492.39571864,2021-04-02 00:00:00+00:00,591,237187,8.0,4713,2021/03/31 00:00:00+00,236512.0,13835.0,1480.0,28372.0,0.0,168.0,131.0,535.0,877.0,1070.0,1557.0,1921.0,112733.0,123755.0,24.0,7234.0,15969.0,41446.0,41750.0,38185.0,35102.0,26317.0,33.0,0,0,0,397,2467.0,3104.0,2001.0,13119.0,9832.0,7516.0
-856335.869598373,7036492.39571864,2021-04-03 00:00:00+00:00,511,237695,2.0,4715,2021/04/01 00:00:00+00,237099.0,13865.0,1481.0,28389.0,0.0,168.0,131.0,538.0,880.0,1074.0,1563.0,1924.0,113027.0,124048.0,24.0,7274.0,16067.0,41535.0,41850.0,38280.0,35175.0,26363.0,31.0,0,0,0,398,2469.0,3109.0,2005.0,13141.0,9848.0,7524.0
-856335.869598373,7036492.39571864,2021-04-04 00:00:00+00:00,457,238148,3.0,4718,2021/04/02 00:00:00+00,237607.0,13889.0,1483.0,28413.0,0.0,171.0,133.0,538.0,882.0,1082.0,1567.0,1925.0,113268.0,124315.0,24.0,7304.0,16154.0,41606.0,41936.0,38385.0,35233.0,26406.0,33.0,0,0,0,399,2470.0,3110.0,2007.0,13157.0,9855.0,7529.0
-856335.869598373,7036492.39571864,2021-04-05 00:00:00+00:00,320,238466,0.0,4718,2021/04/03 00:00:00+00,238060.0,13900.0,1485.0,28423.0,0.0,171.0,133.0,539.0,883.0,1084.0,1568.0,1928.0,113517.0,124519.0,24.0,7337.0,16209.0,41692.0,42003.0,38469.0,35290.0,26448.0,32.0,0,0,0,400,2470.0,3112.0,2008.0,13177.0,9860.0,7533.0
-856335.869598373,7036492.39571864,2021-04-06 00:00:00+00:00,443,238907,9.0,4727,2021/04/04 00:00:00+00,238377.0,13913.0,1487.0,28429.0,0.0,171.0,133.0,539.0,887.0,1085.0,1572.0,1928.0,113681.0,124672.0,24.0,7357.0,16259.0,41751.0,42061.0,38528.0,35327.0,26467.0,30.0,0,0,0,401,2471.0,3115.0,2008.0,13185.0,9866.0,7534.0
-856335.869598373,7036492.39571864,2021-04-07 00:00:00+00:00,423,239325,5.0,4732,2021/04/05 00:00:00+00,238820.0,13922.0,1489.0,28440.0,0.0,171.0,133.0,539.0,889.0,1085.0,1574.0,1929.0,113921.0,124875.0,24.0,7383.0,16350.0,41820.0,42130.0,38607.0,35378.0,26499.0,31.0,0,0,0,402,2473.0,3117.0,2008.0,13205.0,9872.0,7534.0
-856335.869598373,7036492.39571864,2021-04-08 00:00:00+00:00,400,239723,7.0,4737,2021/04/06 00:00:00+00,239239.0,13957.0,1490.0,28455.0,0.0,171.0,133.0,540.0,893.0,1088.0,1582.0,1934.0,114138.0,125077.0,24.0,7411.0,16428.0,41892.0,42192.0,38673.0,35423.0,26535.0,30.0,0,0,0,403,2477.0,3125.0,2010.0,13222.0,9885.0,7536.0
-856335.869598373,7036492.39571864,2021-04-09 00:00:00+00:00,473,240192,34.0,4769,2021/04/07 00:00:00+00,239633.0,13975.0,1492.0,28467.0,0.0,172.0,134.0,540.0,896.0,1090.0,1582.0,1937.0,114342.0,125267.0,24.0,7437.0,16472.0,41943.0,42265.0,38762.0,35477.0,26569.0,35.0,0,0,0,404,2479.0,3128.0,2013.0,13233.0,9894.0,7539.0
-856335.869598373,7036492.39571864,2021-04-10 00:00:00+00:00,455,240643,14.0,4783,2021/04/08 00:00:00+00,240099.0,13995.0,1497.0,28483.0,0.0,172.0,134.0,541.0,900.0,1091.0,1584.0,1940.0,114563.0,125512.0,24.0,7458.0,16556.0,42037.0,42346.0,38840.0,35529.0,26601.0,29.0,0,0,0,405,2482.0,3133.0,2014.0,13249.0,9901.0,7540.0
-856335.869598373,7036492.39571864,2021-04-11 00:00:00+00:00,303,240945,2.0,4785,2021/04/09 00:00:00+00,240554.0,14022.0,1501.0,28502.0,0.0,173.0,135.0,543.0,900.0,1092.0,1589.0,1943.0,114779.0,125750.0,25.0,7477.0,16624.0,42134.0,42424.0,38928.0,35578.0,26631.0,30.0,0,0,0,406,2488.0,3138.0,2017.0,13266.0,9907.0,7543.0
-856335.869598373,7036492.39571864,2021-04-12 00:00:00+00:00,394,241330,0.0,4785,2021/04/10 00:00:00+00,240856.0,14038.0,1502.0,28513.0,0.0,173.0,136.0,543.0,902.0,1099.0,1590.0,1945.0,114946.0,125885.0,25.0,7498.0,16670.0,42181.0,42478.0,38985.0,35611.0,26659.0,31.0,0,0,0,407,2490.0,3139.0,2017.0,13276.0,9912.0,7544.0
-856335.869598373,7036492.39571864,2021-04-13 00:00:00+00:00,358,241684,18.0,4803,2021/04/11 00:00:00+00,241249.0,14051.0,1503.0,28530.0,0.0,174.0,136.0,544.0,907.0,1100.0,1590.0,1947.0,115125.0,126099.0,25.0,7527.0,16723.0,42243.0,42547.0,39067.0,35654.0,26694.0,33.0,0,0,0,408,2491.0,3140.0,2018.0,13287.0,9920.0,7545.0
-856335.869598373,7036492.39571864,2021-04-14 00:00:00+00:00,431,242105,12.0,4812,2021/04/12 00:00:00+00,241604.0,14077.0,1509.0,28547.0,0.0,174.0,136.0,544.0,910.0,1104.0,1595.0,1952.0,115289.0,126290.0,25.0,7550.0,16773.0,42302.0,42613.0,39130.0,35700.0,26724.0,31.0,0,0,0,409,2493.0,3143.0,2022.0,13296.0,9924.0,7550.0
-856335.869598373,7036492.39571864,2021-04-15 00:00:00+00:00,309,242402,8.0,4820,2021/04/13 00:00:00+00,242033.0,14096.0,1510.0,28567.0,0.0,174.0,139.0,545.0,912.0,1107.0,1598.0,1956.0,115492.0,126516.0,25.0,7573.0,16842.0,42362.0,42687.0,39206.0,35769.0,26767.0,33.0,0,0,0,410,2494.0,3145.0,2022.0,13307.0,9928.0,7550.0
-856335.869598373,7036492.39571864,2021-04-16 00:00:00+00:00,420,242819,11.0,4831,2021/04/14 00:00:00+00,242339.0,14114.0,1512.0,28577.0,0.0,174.0,139.0,545.0,914.0,1109.0,1602.0,1959.0,115659.0,126655.0,25.0,7596.0,16881.0,42411.0,42730.0,39270.0,35811.0,26790.0,34.0,0,0,0,411,2498.0,3148.0,2022.0,13323.0,9935.0,7550.0
-856335.869598373,7036492.39571864,2021-04-17 00:00:00+00:00,420,243238,4.0,4835,2021/04/15 00:00:00+00,242758.0,14135.0,1517.0,28590.0,0.0,174.0,139.0,546.0,917.0,1112.0,1607.0,1960.0,115877.0,126855.0,26.0,7620.0,16946.0,42486.0,42798.0,39348.0,35869.0,26817.0,32.0,0,0,0,412,2501.0,3152.0,2023.0,13340.0,9941.0,7551.0
-856335.869598373,7036492.39571864,2021-04-18 00:00:00+00:00,269,243508,1.0,4836,2021/04/16 00:00:00+00,243177.0,14147.0,1519.0,28600.0,0.0,175.0,139.0,547.0,918.0,1112.0,1610.0,1961.0,116088.0,127063.0,26.0,7648.0,17011.0,42549.0,42882.0,39418.0,35921.0,26856.0,32.0,0,0,0,413,2503.0,3155.0,2023.0,13352.0,9945.0,7553.0
-856335.869598373,7036492.39571864,2021-04-19 00:00:00+00:00,403,243911,0.0,4836,2021/04/17 00:00:00+00,243444.0,14156.0,1520.0,28614.0,0.0,175.0,139.0,549.0,919.0,1112.0,1611.0,1962.0,116220.0,127198.0,26.0,7661.0,17051.0,42595.0,42930.0,39460.0,35960.0,26881.0,31.0,0,0,0,414,2506.0,3156.0,2023.0,13361.0,9949.0,7554.0
-856335.869598373,7036492.39571864,2021-04-20 00:00:00+00:00,390,244297,11.0,4847,2021/04/18 00:00:00+00,243843.0,14174.0,1522.0,28633.0,0.0,175.0,139.0,550.0,920.0,1115.0,1616.0,1968.0,116430.0,127387.0,26.0,7694.0,17097.0,42680.0,42996.0,39523.0,36019.0,26913.0,30.0,0,0,0,415,2507.0,3157.0,2023.0,13374.0,9950.0,7555.0
-856335.869598373,7036492.39571864,2021-04-21 00:00:00+00:00,401,244695,15.0,4856,2021/04/19 00:00:00+00,244230.0,14204.0,1523.0,28649.0,0.0,175.0,139.0,552.0,922.0,1119.0,1624.0,1971.0,116644.0,127560.0,26.0,7706.0,17146.0,42747.0,43063.0,39587.0,36069.0,26956.0,34.0,0,0,0,416,2516.0,3158.0,2024.0,13402.0,9953.0,7559.0
